"contrast","energy","homogeneity","correlation","dissimilarity","ASM","Entrophy","class"
"1636.031269","0.007074499964","0.03576968108","0.6344970833","31.38112016","5.004854973E-5","3.877469221","0"
"1485.420918","0.007296772682","0.03656260038","0.6511859977","29.96063305","5.324289157E-5","3.795960868","0"
"1642.193378","0.007026520978","0.03530343981","0.635682735","31.51521308","4.937199706E-5","3.883748482","0"
"1552.060336","0.007164002326","0.03662529507","0.645543838","30.65089242","5.132292933E-5","3.832757851","0"
"1660.254235","0.006978235418","0.03443195551","0.6368729574","31.71494599","4.869576955E-5","3.888887355","0"
"1519.448148","0.007211860396","0.03615359145","0.6483745978","30.34909337","5.201093037E-5","3.809931197","0"
"1652.652157","0.006989108459","0.03523326346","0.6357419704","31.65716234","4.884763705E-5","3.878988964","0"
"1498.098491","0.007293544913","0.03682651621","0.647070251","30.09588619","5.319579739E-5","3.793532686","0"
"1579.765934","0.007167940782","0.03555112147","0.63588114","30.93413744","5.137937506E-5","3.831007684","0"
"1337.164566","0.007779064916","0.03863628037","0.643602712","28.36563478","6.051385097E-5","3.677850238","0"
"1498.166148","0.00742799876","0.03680792895","0.6270279034","30.05101649","5.517516558E-5","3.77104601","0"
"1476.942306","0.007462587196","0.03755746245","0.6300815635","29.84234279","5.569020766E-5","3.758695538","0"
"1483.618184","0.007432664053","0.03742501516","0.6301067645","29.90835216","5.524449493E-5","3.765659409","0"
"1453.435641","0.007478436526","0.03729407107","0.6329931675","29.65888609","5.592701287E-5","3.745621708","0"
"1454.148077","0.007531458743","0.03746159177","0.6273861721","29.59405115","5.672287079E-5","3.751601773","0"
"1431.721784","0.007637451534","0.0379041011","0.6238286764","29.34607207","5.833066593E-5","3.740796111","0"
"1402.469486","0.007733414534","0.03879644823","0.6250297698","28.98957697","5.980570035E-5","3.722330908","0"
"1482.274322","0.007475357353","0.03778736062","0.6383401001","29.77590898","5.598517E-5","3.780094689","0"
"176.8221787","0.02787391159","0.1264719855","0.6283156883","9.10132265","0.0007769549473","1.709615734","0"
"170.0763235","0.02847725573","0.130350684","0.6383571463","8.903526593","0.0008109540937","1.694868082","0"
"180.5715098","0.02727153255","0.1223638039","0.6267453834","9.276818821","0.0007437364878","1.717911244","0"
"165.8269095","0.02851837127","0.1291499835","0.638953808","8.839870813","0.0008132974998","1.673113276","0"
"178.592228","0.02764962853","0.12507568","0.6332686217","9.149720364","0.0007645019579","1.718603677","0"
"161.5365469","0.02901449733","0.1344347335","0.6496879586","8.647051859","0.0008418410551","1.670904373","0"
"176.7014448","0.02789800191","0.1270937256","0.637320368","9.082981716","0.0007782985105","1.72011683","0"
"162.383218","0.02911762638","0.1363881235","0.6556632605","8.624448896","0.0008478361661","1.687058447","0"
"179.2090952","0.02779479648","0.1286863847","0.6392257921","9.123655685","0.0007725507112","1.745029394","0"
"169.5124238","0.02903325904","0.1359543195","0.6494758677","8.742284543","0.0008429301304","1.717574148","0"
"179.4691169","0.0276967254","0.1290785148","0.6451113278","9.135352588","0.0007671085981","1.751849213","0"
"162.7822434","0.02908205085","0.1361782903","0.6571313504","8.661287038","0.0008457656819","1.689521793","0"
"177.0938499","0.02782279506","0.1291391757","0.6464824394","9.087617857","0.000774107925","1.746064026","0"
"161.1391126","0.02942395511","0.1388531208","0.658516902","8.553206704","0.0008657691346","1.690525433","0"
"175.0632817","0.028018136","0.1306887072","0.6474559192","9.029564279","0.0007850159451","1.737755148","0"
"162.0228776","0.02945326581","0.1400677154","0.6601616205","8.556711039","0.000867494867","1.702920985","0"
"184.0645082","0.02775526555","0.1306905359","0.646988814","9.176992617","0.0007703547659","1.777466594","0"
"168.4703102","0.0291792145","0.1391648574","0.6630893042","8.674537215","0.0008514265587","1.74096692","0"
"185.1839303","0.02760775898","0.1314703204","0.6483452843","9.198951541","0.0007621883556","1.785438666","0"
"170.6068372","0.02903626899","0.1399334687","0.6636198077","8.713889954","0.000843104917","1.751026436","0"
"195.2965473","0.02724437276","0.1295262852","0.6453166818","9.388171447","0.0007422558469","1.834422081","0"
"184.0994379","0.02854263185","0.1377234631","0.6558444833","8.979130262","0.0008146818331","1.809103513","0"
"199.718384","0.02699319317","0.1289034485","0.648771714","9.499713497","0.0007286324776","1.862552437","0"
"178.0320078","0.02869579244","0.1385742843","0.661380087","8.87525513","0.0008234485035","1.785188216","0"
"196.6801915","0.02692089303","0.1285163197","0.6509758212","9.459887198","0.0007247344815","1.845971866","0"
"174.3967807","0.02884429317","0.1389329135","0.6646943836","8.823201542","0.0008319932482","1.777330739","0"
"201.7580588","0.02685193785","0.1287084896","0.6494695265","9.535912335","0.0007210265665","1.866677729","0"
"162.7093154","0.02996255332","0.1443352316","0.6687352826","8.469817727","0.0008977546013","1.724984694","0"
"181.2988819","0.02779883701","0.1318648763","0.6575675602","9.10011981","0.0007727753393","1.78562832","0"
"170.3882093","0.02922012323","0.1371908026","0.6581193171","8.706611355","0.0008538156013","1.740057552","0"
"152.0809644","0.03131481848","0.149779262","0.6763763567","8.10788144","0.0009806178565","1.689507024","0"
"173.0476495","0.02871847866","0.1349421794","0.6631208757","8.834642724","0.0008247510163","1.760285104","0"
"164.3940578","0.03042839525","0.1463518102","0.6771702074","8.38742796","0.0009258872375","1.754512001","0"
"181.029891","0.02844002149","0.1347561593","0.6641279681","8.985556455","0.0008088348222","1.808769097","0"
"152.927716","0.03175196745","0.1543395588","0.6839039014","8.023190176","0.001008187437","1.707251368","0"
"178.8179782","0.02878485497","0.1372404517","0.6670429512","8.891124087","0.0008285678758","1.799771959","0"
"173.3190413","0.03047030422","0.1496049627","0.68175699","8.482442806","0.000928439439","1.813325544","0"
"200.7416358","0.02805090595","0.1346754845","0.6641062054","9.278660965","0.0007868533244","1.902375294","0"
"174.2993508","0.03056483718","0.150283371","0.6902799493","8.509535107","0.0009342092716","1.839770966","0"
"214.346091","0.02763088584","0.1343964996","0.6654407905","9.536778947","0.0007634658524","1.966591847","0"
"209.759058","0.02890208952","0.143467277","0.6787019347","9.239270341","0.0008353307788","1.979470961","0"
"248.1852515","0.02643942016","0.1284377963","0.66340214","10.17516468","0.0006990429382","2.095673949","0"
"230.8921517","0.02749865817","0.137631278","0.6845679837","9.751831489","0.0007561762011","2.073733949","0"
"307.7581677","0.02443619034","0.1196948966","0.6475014547","11.26917085","0.0005971273981","2.271646702","0"
"305.7671985","0.02575942529","0.128672983","0.65477279","10.98386585","0.0006635479911","2.284219627","0"
"349.1772247","0.02361372046","0.1170682424","0.6477466175","11.98466143","0.000557607794","2.398805033","0"
"365.8552757","0.02448026123","0.1235631369","0.6506217268","11.95477987","0.00059928319","2.455033001","0"
"404.0420331","0.02253856084","0.1127079435","0.6426088785","12.85749194","0.0005079867248","2.537739861","0"
"384.1338798","0.02373306388","0.1210460241","0.6583082185","12.34961429","0.0005632583213","2.514236136","0"
"428.5130489","0.02182590731","0.1101161585","0.6443558164","13.28834998","0.0004763702298","2.601213225","0"
"417.2968409","0.02253102571","0.1150625222","0.651360118","12.98315551","0.0005076471198","2.587838289","0"
"169.3500594","0.03714693238","0.291728235","0.8864567786","5.445794087","0.001379894585","1.858260487","0"
"159.4544555","0.04069263093","0.3268658594","0.8927375876","5.012852387","0.001655890212","1.826324016","0"
"182.6793202","0.03818883824","0.3029728473","0.8778155002","5.398845464","0.001458387366","1.841267504","0"
"178.2275261","0.04202634183","0.3455722804","0.8809220596","5.014211501","0.001766213408","1.81893084","0"
"175.5165012","0.03977008281","0.3259309621","0.8834238266","5.227535552","0.001581659487","1.849121884","0"
"156.0303883","0.04315554069","0.3579017559","0.8941850013","4.746447125","0.001862400693","1.802921582","0"
"170.4856393","0.04015166588","0.3294048756","0.8852923855","5.135428358","0.001612156273","1.83675565","0"
"169.2928441","0.0421921547","0.3554159363","0.8855337476","4.892175387","0.001780177918","1.814658291","0"
"170.0652517","0.03996594384","0.3327551173","0.8859717178","5.096880668","0.001597276667","1.835805548","0"
"165.7104614","0.04233311786","0.3584113621","0.8877533876","4.848688479","0.001792092868","1.81684402","0"
"169.3451912","0.03959399991","0.3333854559","0.8850996378","5.081494741","0.001567684829","1.835139035","0"
"147.5740528","0.04303908475","0.3713604318","0.8983321074","4.588519987","0.001852362816","1.786182452","0"
"162.1692594","0.0397781918","0.3402250793","0.8888512612","4.959695407","0.001582304543","1.826252046","0"
"138.2922237","0.0437877166","0.3839628304","0.9032086779","4.411380566","0.001917364125","1.767037117","0"
"147.7129807","0.04014669147","0.3479413516","0.8958616221","4.770844876","0.001611756836","1.797564847","0"
"161.4757183","0.04217790262","0.3711520472","0.8895450026","4.733168535","0.001778975469","1.826264669","0"
"164.2440912","0.03969217556","0.3475153405","0.8858555292","4.930789375","0.001575468801","1.837217998","0"
"173.8818992","0.04211978709","0.3739892818","0.8780015885","4.77722845","0.001774076464","1.821048526","0"
"176.2680911","0.0392852836","0.3472055442","0.875114963","5.037444298","0.001543333507","1.851489876","0"
"140.4039315","0.04468202376","0.4029657537","0.8922911309","4.290135296","0.001996483247","1.740609335","0"
"144.4899677","0.04324684413","0.3905924666","0.8821519318","4.385206969","0.001870289528","1.696142648","0"
"137.2171836","0.05013608288","0.4513405254","0.879011404","3.884948879","0.002513626807","1.598244253","0"
"145.8208337","0.04429638843","0.3940070181","0.8734041854","4.393148551","0.001962170028","1.686827801","0"
"138.6066762","0.04721753731","0.4205636506","0.8767481915","4.157212064","0.00222949583","1.669296448","0"
"151.2411456","0.04471357508","0.3936361063","0.8637213835","4.415562091","0.001999303796","1.666698347","0"
"142.5556313","0.04675893436","0.4147525619","0.8725577685","4.187202546","0.002186397943","1.664881631","0"
"146.963266","0.04396201019","0.3847159618","0.8658162639","4.414761776","0.00193265834","1.673081878","0"
"146.7011418","0.04381414008","0.3811120876","0.8646086148","4.433808313","0.001919678871","1.666008462","0"
"140.1669105","0.04545914002","0.3908423718","0.8660521305","4.283917468","0.002066533411","1.627349208","0"
"129.4748375","0.04751301211","0.414826258","0.8674988977","3.944532053","0.00225748632","1.537142606","0"
"128.2582695","0.04663941584","0.4046242475","0.8723753099","3.996931339","0.00217523511","1.572045091","0"
"87.77100115","0.04793772302","0.4187973989","0.9104191245","3.546221711","0.002298025289","1.519059108","0"
"117.5887426","0.04843129422","0.4268223687","0.8867896997","3.819839274","0.00234559026","1.610670019","0"
"119.4591342","0.04529220262","0.3953906895","0.8867250989","4.064351911","0.002051383619","1.641536608","0"
"131.0067151","0.0475830586","0.4153599855","0.8794561593","4.038230405","0.002264147466","1.65724439","0"
"127.5356519","0.04513262426","0.3896673443","0.8800448764","4.186577448","0.002036953773","1.658146845","0"
"128.5306558","0.04879861095","0.4188830826","0.8777471199","3.975758523","0.00238130443","1.623359994","0"
"137.7129144","0.04624686804","0.3942476724","0.8713986681","4.23922772","0.002138772803","1.657181302","0"
"142.4018431","0.0461872157","0.3929195838","0.8704318295","4.289780127","0.002133258894","1.674292585","0"
"129.2610067","0.04513398559","0.3809473476","0.879589156","4.286593076","0.002037076655","1.664413105","0"
"131.9142669","0.04799875971","0.4048183553","0.8775949957","4.113587824","0.002303880934","1.645596905","0"
"142.2572987","0.04642745746","0.3869000212","0.8622178236","4.3243736","0.002155508806","1.619739217","0"
"137.9695407","0.04923653555","0.4097692819","0.865129002","4.079870434","0.002424236433","1.586462615","0"
"139.9191019","0.04451007154","0.3694667301","0.8747775034","4.477749838","0.001981146469","1.699780628","0"
"150.4371422","0.04538261136","0.3724893509","0.8651778101","4.557511354","0.002059581414","1.702607368","0"
"131.0047545","0.05010985023","0.4075346391","0.871588958","4.098334494","0.00251099709","1.59322675","0"
"135.1187496","0.05056801168","0.4047186278","0.8681026388","4.088626537","0.002557123805","1.582868744","0"
"132.5458523","0.05047259675","0.3986317373","0.8696677789","4.110755942","0.002547483022","1.590307786","0"
"105.1312752","0.05075661903","0.3974528281","0.8935213118","3.846746888","0.002576234375","1.550805378","0"
"65.07824613","0.05168421311","0.4128951638","0.9320248327","3.308869284","0.002671257884","1.452482299","0"
"92.46117054","0.05145331121","0.419551192","0.903546834","3.567403998","0.002647443235","1.490917379","0"
"142.1146581","0.0274828802","0.2229491129","0.8755058873","6.017332254","0.000755308704","1.691333116","0"
"140.2048805","0.03033800622","0.2551308156","0.8765402339","5.56878679","0.0009203946214","1.66819707","0"
"145.4663655","0.02874778472","0.2333711442","0.8716616518","5.886980447","0.0008264351264","1.679438236","0"
"110.8404486","0.03529361964","0.3027945199","0.8965373275","4.671293337","0.001245639587","1.535250219","0"
"132.3029545","0.03288820796","0.2781873129","0.8770887185","5.280048492","0.001081634223","1.586456545","0"
"124.4831674","0.03681467469","0.3163719366","0.8827554307","4.746314528","0.001355320273","1.542113132","0"
"130.8833151","0.03384290012","0.2881603996","0.8775426701","5.148432283","0.001145341889","1.574905214","0"
"112.3848613","0.03850110054","0.3371619492","0.8896575017","4.39435139","0.001482334743","1.481356999","0"
"107.5784853","0.03543813926","0.3104619049","0.8991308473","4.668987105","0.001255861714","1.558447553","0"
"107.3098922","0.03844210223","0.3470656738","0.9065863116","4.268735172","0.001477795223","1.574011605","0"
"112.1105713","0.0340754835","0.3119890028","0.9086365502","4.672410935","0.001161138576","1.620601572","0"
"119.0929407","0.03311905174","0.3113937494","0.9074719922","4.762576539","0.001096871588","1.667235628","0"
"94.36158585","0.03185094936","0.3100094795","0.9300650894","4.555546084","0.001014482975","1.653295851","0"
"79.41179256","0.03277546487","0.331036471","0.9435459623","4.187283051","0.001074231097","1.603759208","0"
"73.70383156","0.03465563981","0.3543426322","0.9469114344","3.903929118","0.001201013371","1.532478895","0"
"71.21867527","0.0368855055","0.3829011614","0.9496317054","3.653269687","0.001360540516","1.515054988","0"
"76.84416126","0.03645974688","0.3760570755","0.9474324685","3.738600255","0.001329313142","1.541627917","0"
"26.15283165","0.03932805896","0.4121691844","0.9820421311","2.710892327","0.001546696222","1.252793328","0"
"25.18738723","0.03987610588","0.4174915495","0.9832518304","2.630860883","0.00159010382","1.273401612","0"
"56.02175056","0.03995736728","0.4325043434","0.9648361189","3.299649093","0.0015965912","1.623276282","0"
"157.7689554","0.03730744947","0.401016034","0.9063649476","4.832511709","0.001391845786","1.980695926","0"
"180.0658578","0.03655112469","0.3928820564","0.8930965368","5.151813494","0.001335984716","2.021282471","0"
"192.6566083","0.03595148758","0.3863615891","0.8859265099","5.349131256","0.001292509459","2.050955655","0"
"210.7684818","0.03373110517","0.3602126931","0.8755938645","5.758759655","0.001137787456","2.105200263","0"
"192.7287692","0.03387116136","0.3609809279","0.8826186998","5.558093831","0.001147255572","2.05649537","0"
"177.6663304","0.03394769341","0.3630688128","0.8902989862","5.378880223","0.001152445888","2.028548955","0"
"166.6725435","0.03417980844","0.3623559822","0.8936352437","5.251923833","0.001168259305","1.997694905","0"
"168.6207409","0.03420117528","0.361283029","0.8906834005","5.252449483","0.00116972039","1.982146056","0"
"185.9506504","0.03484841589","0.3689245467","0.8773876181","5.367178584","0.00121441209","1.984236516","0"
"203.567172","0.03344038471","0.3549675161","0.8663715167","5.684595604","0.001118259329","2.012545792","0"
"208.8507343","0.03194354637","0.3355583652","0.8644336687","5.864585849","0.001020390154","2.030907292","0"
"204.6098349","0.03229867959","0.3387187799","0.8647309962","5.792254472","0.001043204703","2.005847767","0"
"192.7450075","0.03289644046","0.3450659663","0.8700116379","5.578130106","0.001082175795","1.958420995","0"
"174.7402482","0.03517115287","0.3747571122","0.8776793833","5.152661164","0.001237009994","1.885810877","0"
"137.0447655","0.03527789045","0.3772675833","0.9028329332","4.706862341","0.001244529555","1.80634746","0"
"175.3736663","0.03430022931","0.3672882808","0.8803678739","5.146007662","0.00117650573","1.884942638","0"
"39.5466195","0.04468530881","0.4916264358","0.9677241553","2.664502503","0.001996776824","1.268309366","0"
"33.13462331","0.04545094909","0.4968659931","0.9724057828","2.502138118","0.002065788774","1.191476155","0"
"67.53385235","0.04455291519","0.4895959023","0.9469548002","3.134377057","0.001984962252","1.466185461","0"
"145.2002586","0.04138319902","0.4515281267","0.894190239","4.279328683","0.001712569161","1.746414754","0"
"156.1386059","0.04105342838","0.447244198","0.8871468981","4.429172172","0.001685383982","1.770503651","0"
"116.1382129","0.03939326688","0.4298482515","0.9144814548","4.091766232","0.001551829476","1.6987243","0"
"75.75008879","0.03997002004","0.4382383134","0.9425739247","3.531219367","0.001597602502","1.540145241","0"
"95.88831115","0.04189607139","0.4605272437","0.9279565534","3.645489115","0.001755280798","1.584558275","0"
"128.1329611","0.04042647161","0.4448615807","0.9083191375","4.088692836","0.001634299607","1.697029154","0"
"142.6410187","0.03867096509","0.4271403865","0.9021967802","4.397476878","0.001495443541","1.773805133","0"
"109.3015717","0.03768974394","0.4181222521","0.9247865079","4.087272159","0.001420516798","1.707808937","0"
"112.6473502","0.0366944874","0.4078062874","0.9242286228","4.187486681","0.001346485405","1.728274959","0"
"164.444255","0.03499686463","0.3869206936","0.894347196","4.880582667","0.001224780534","1.855441944","0"
"194.1256494","0.03413000044","0.3753225013","0.8774173752","5.281076115","0.00116485693","1.907518957","0"
"202.1964796","0.03515112657","0.3887297704","0.8714226311","5.268664138","0.001235601699","1.894974578","0"
"241.2813508","0.01116585775","0.1022561093","0.9745372246","11.59838895","0.0001246763792","2.749090029","0"
"251.3803246","0.01098583079","0.1003024981","0.9735355569","11.85067269","0.0001206884781","2.776624798","0"
"252.0850985","0.01102015178","0.1001005206","0.9734241131","11.85778081","0.0001214437453","2.779569897","0"
"242.9712597","0.01114064161","0.1012654915","0.9743114996","11.65154593","0.0001241138954","2.748639768","0"
"234.7145151","0.01124264497","0.1042748618","0.9752445376","11.4307728","0.0001263970658","2.735071351","0"
"245.8638802","0.01114253666","0.1023823117","0.9743115351","11.68683554","0.0001241561232","2.770556894","0"
"254.2325837","0.0110493101","0.1008797368","0.9736050073","11.88212173","0.0001220872536","2.795538648","0"
"248.9253955","0.01114501242","0.1018531418","0.9741418271","11.73536111","0.0001242113018","2.783331762","0"
"242.8119498","0.01129861877","0.104473682","0.9746913314","11.56930297","0.0001276587861","2.759726919","0"
"250.3447556","0.01118908113","0.1034015599","0.9739925546","11.73305962","0.0001251955364","2.78727579","0"
"247.1859666","0.01121392038","0.1038805827","0.9742075391","11.65379534","0.0001257520102","2.775883815","0"
"251.8565922","0.01114019723","0.1030352433","0.973682138","11.76420085","0.0001241039944","2.789458925","0"
"239.4129007","0.01133642897","0.1062372408","0.9748072272","11.46618553","0.0001285146218","2.728754313","0"
"235.2990666","0.01141860552","0.1076253525","0.9749996603","11.34396946","0.0001303845521","2.719467038","0"
"241.5861001","0.0111953547","0.1045466229","0.9742044698","11.53368661","0.0001253359668","2.750442322","0"
"273.6146273","0.01062514192","0.09251981869","0.9607360927","12.51388711","0.0001128936409","2.807007087","0"
"267.4066923","0.01077292035","0.09498324608","0.9614096609","12.36899231","0.0001160558129","2.778909085","0"
"252.1448995","0.01103616562","0.09775234391","0.9635926567","11.98782954","0.0001217969517","2.711909351","0"
"224.6364157","0.0113684051","0.1017857761","0.9671478286","11.31808474","0.0001292406346","2.628441114","0"
